Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,abbreviation,allelic_requirement,consider,database_cross_reference,definition,discarded/obsoleted synonym,has_alternative_id,has_broad_synonym,has_exact_synonym,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_synonym_type,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/hp.obo#hposlim_core,http://purl.obolibrary.org/obo/hp.obo#secondary_consequence,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0000700,http://purl.obolibrary.org/obo/RO_0002581,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/subject,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/contributor,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/date,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,in_subset,inheres in,inheres in part of,layperson term,logical-definition-view-relation,part of,plural form,shorthand,subset_property,synonym_type_property,term replaced by,UK spelling
http://purl.obolibrary.org/obo/HP_0004303,Abnormal muscle fiber morphology,Abnormal muscle fibre morphology|Abnormal skeletal muscle fiber morphology|Abnormality of muscle fibres|Abnormality of muscle fibers|Abnormal skeletal muscle fibre morphology,"Any abnormality of the skeletal muscle cell. Muscle fibers are subdivided into two types. Type I fibers are fatigue-resistant and rich in oxidative enzymes (they stain light with the myosin ATPase reaction), and type II fibers are fast-contracting, fatigue-prone, and rich in glycolytic enzymes (these fibers stain darkly). Normal muscle tissue has a random distribution of type I and type II fibers.|Normal human muscle is composed of many individual muscle fibers bundled together by layers of connective tissue that are arranged in a nesting-doll like fashion. The inner most structure, the single muscle fiber, is covered by a thin layer of primarily reticular fibers called the endomysium. The endomysium is quite inconspicuous and muscle fibers appear to be in direct contact with each other. The finest capillaries, nerve twigs and lymphatic capillaries are found within the endomysium. Groups of muscle fibers are bound together by the thicker perimysium, forming structures called fascicles. Capillaries, nerve fibers and lymphatic vessels also track in the perimyseum. Bundles of fascicles are encased within the dense irregular connective tissue of the epimysium. These connective tissue layers provide mechanical protection for the muscle fibers and increase the tensile strength of the muscle. The layers are continuous with the tendon, which provides attachment to bone. Individual muscle fibers are syncytia, formed by embryonic fusion of many myoblasts or later, myosatellite cells. Each muscle fiber contains many nuclei, peripherally positioned immediately adjacent to the sarcolemmal membrane. In healthy muscle only 3-5 percent of fibers contain nuclei that are located internally, within the cell, but many disease processes lead to internal nuclei. Each nucleus provides a segment of the cell with needed translated protein products.",false,,,http://purl.obolibrary.org/obo/HP_0011805,,,,UMLS:C4021663,"Any abnormality of the skeletal muscle cell. Muscle fibers are subdivided into two types. Type I fibers are fatigue-resistant and rich in oxidative enzymes (they stain light with the myosin ATPase reaction), and type II fibers are fast-contracting, fatigue-prone, and rich in glycolytic enzymes (these fibers stain darkly). Normal muscle tissue has a random distribution of type I and type II fibers.",,HP:0011806|HP:0003706,,Abnormal muscle fibre morphology|Abnormal skeletal muscle fiber morphology|Abnormality of muscle fibres|Abnormality of muscle fibers|Abnormal skeletal muscle fibre morphology,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0011805,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2008-02-20T12:04:00Z,,HP:0004303,"Normal human muscle is composed of many individual muscle fibers bundled together by layers of connective tissue that are arranged in a nesting-doll like fashion. The inner most structure, the single muscle fiber, is covered by a thin layer of primarily reticular fibers called the endomysium. The endomysium is quite inconspicuous and muscle fibers appear to be in direct contact with each other. The finest capillaries, nerve twigs and lymphatic capillaries are found within the endomysium. Groups of muscle fibers are bound together by the thicker perimysium, forming structures called fascicles. Capillaries, nerve fibers and lymphatic vessels also track in the perimyseum. Bundles of fascicles are encased within the dense irregular connective tissue of the epimysium. These connective tissue layers provide mechanical protection for the muscle fibers and increase the tensile strength of the muscle. The layers are continuous with the tendon, which provides attachment to bone. Individual muscle fibers are syncytia, formed by embryonic fusion of many myoblasts or later, myosatellite cells. Each muscle fiber contains many nuclei, peripherally positioned immediately adjacent to the sarcolemmal membrane. In healthy muscle only 3-5 percent of fibers contain nuclei that are located internally, within the cell, but many disease processes lead to internal nuclei. Each nucleus provides a segment of the cell with needed translated protein products.",Abnormal muscle fiber morphology,,HP:0004303,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012537,Food intolerance,Non-allergic food hypersensitivity|Food intolerance,"A detrimental reaction to a food, beverage, food additive, or compound found in foods that produces symptoms in one or more body organs and systems that is not mediated by an immune reaction.",false,,,http://purl.obolibrary.org/obo/HP_0012337,,,,UMLS:C0149696|SNOMEDCT_US:235719002,"A detrimental reaction to a food, beverage, food additive, or compound found in foods that produces symptoms in one or more body organs and systems that is not mediated by an immune reaction.",,,,Non-allergic food hypersensitivity|Food intolerance,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0012337,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2013-12-15T10:25:19Z,,HP:0012537,,Food intolerance,,HP:0012537,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0011714,Libman-Sacks lesions,,Libman-Sacks valvular lesions are sterile fibrofibrinous vegetations that favor the left-sided heart valves and usually form on the ventricular surface of the mitral valve.|Libman-Sacks lesions are y typical manifestation of systemic lupus erythematosus.,false,,,http://purl.obolibrary.org/obo/HP_0100584,,,,UMLS:C4023221,Libman-Sacks valvular lesions are sterile fibrofibrinous vegetations that favor the left-sided heart valves and usually form on the ventricular surface of the mitral valve.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0100584,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2012-04-11T10:11:39Z,,HP:0011714,Libman-Sacks lesions are y typical manifestation of systemic lupus erythematosus.,Libman-Sacks lesions,,HP:0011714,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0500230,Increased CSF glycine concentration,High glycine levels in cerebrospinal fluid,Abnormally increased levels of glycine in cerebrospinal fluid.,false,,,http://purl.obolibrary.org/obo/HP_0500229,,,,,Abnormally increased levels of glycine in cerebrospinal fluid.,,,,High glycine levels in cerebrospinal fluid,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0500229,,,,,,,2019-02-25T20:40:30Z,,,,,,https://orcid.org/0000-0001-7941-2961,,,,,HP:0500230,,Increased CSF glycine concentration,,HP:0500230,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0040192,APUdoma,amine precursor uptake and decarboxylation tumours,An endocrine tumor arising from an APUD cell.,false,,,http://purl.obolibrary.org/obo/HP_0100568,,,,SNOMEDCT_US:253008000|UMLS:C0003650|MSH:D001079|SNOMEDCT_US:74926005,An endocrine tumor arising from an APUD cell.,,,,amine precursor uptake and decarboxylation tumours,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0100568,,,,,,,,,,,,,https://orcid.org/0000-0002-0003-6754,,,,,HP:0040192,,APUdoma,,HP:0040192,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0009068,HP_0009068,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0009068,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0003700,
http://purl.obolibrary.org/obo/HP_0007842,HP_0007842,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0007842,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0001141,
http://purl.obolibrary.org/obo/HP_0045052,Abnormality of the brachial nerve plexus,,Any abnormality of the brachial nerve plexus.,false,,,http://purl.obolibrary.org/obo/HP_0410010,,,,UMLS:C4073176,Any abnormality of the brachial nerve plexus.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0410010,,,,,,,,,,,,,https://orcid.org/0000-0002-5316-1399,,,,,HP:0045052,,Abnormality of the brachial nerve plexus,,HP:0045052,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0002962,HP_0002962,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0002962,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0003496,
http://purl.obolibrary.org/obo/HP_0003109,Hyperphosphaturia,Phosphaturia|High urine phosphate levels,An increased excretion of phosphates in the urine.,false,,,http://purl.obolibrary.org/obo/HP_0012599,,,,UMLS:C0948023|UMLS:C0268079|SNOMEDCT_US:22450000,An increased excretion of phosphates in the urine.,,HP:0003266,,Phosphaturia|High urine phosphate levels,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0012599,,,,,,,,,,,,,,,,,,HP:0003109,,Hyperphosphaturia,,HP:0003109,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001150,obsolete Choroidal sclerosis,,,true,,,,,,HP:0000532,,,,,,,,,human_phenotype,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,HP:0001150,,obsolete Choroidal sclerosis,true,HP:0001150,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0000533,
http://purl.obolibrary.org/obo/HP_0008754,Laryngeal calcification,Laryngeal calcifications,Calcification (abnormal deposits of calcium) in the laryngeal tissues.,false,,,http://purl.obolibrary.org/obo/HP_0025423|http://purl.obolibrary.org/obo/HP_0010766,,,,UMLS:C1859158,Calcification (abnormal deposits of calcium) in the laryngeal tissues.,,HP:0008748,,Laryngeal calcifications,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0025423|http://purl.obolibrary.org/obo/HP_0010766,,,,,,,,,,,,,,,,,,HP:0008754,,Laryngeal calcification,,HP:0008754,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0004697,HP_0004697,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0004697,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0004691,
http://purl.obolibrary.org/obo/HP_0031231,Narrow incisura width,,Width of the incisura from the anterior to posterior border less than that observed in the average population.,false,,,http://purl.obolibrary.org/obo/HP_0031228,,,,,Width of the incisura from the anterior to posterior border less than that observed in the average population.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0031228,,,,,,,2017-07-02T13:00:49Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0031231,,Narrow incisura width,,HP:0031231,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0010983,Oligogenic inheritance,,"A type of multifactorial inheritance governed by the simultaneous action of a few gene loci. It is recommended this term be used for traits governed by three loci, although it is noted that usage of this term in the literature is not uniform.",false,,,http://purl.obolibrary.org/obo/HP_0001426,,,,MSH:D020412|UMLS:C1136026,"A type of multifactorial inheritance governed by the simultaneous action of a few gene loci. It is recommended this term be used for traits governed by three loci, although it is noted that usage of this term in the literature is not uniform.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0001426,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2011-02-08T10:13:16Z,,HP:0010983,,Oligogenic inheritance,,HP:0010983,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0033127,Abnormality of the musculoskeletal system,,"An anomaly of the musculoskeletal system, which consists of the bones of the skeleton, muscles, cartilage, tendons, ligaments, joints, and other connective tissue. The musculoskeletal system supports the weight of the body, maintains body position and produces movements of the body or of parts of the body.",false,,,http://purl.obolibrary.org/obo/HP_0000118,,,,,"An anomaly of the musculoskeletal system, which consists of the bones of the skeleton, muscles, cartilage, tendons, ligaments, joints, and other connective tissue. The musculoskeletal system supports the weight of the body, maintains body position and produces movements of the body or of parts of the body.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0000118,,,,,,,2020-09-05T13:35:03Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0033127,,Abnormality of the musculoskeletal system,,HP:0033127,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0034939,Purulent synovial fluid,,"The synovial fluid (also known as synovia, i.e., the fluid found in the cavities of synovial joints) contains increased quantities of white blood cells.",false,,,http://purl.obolibrary.org/obo/HP_0001367,,,,,"The synovial fluid (also known as synovia, i.e., the fluid found in the cavities of synovial joints) contains increased quantities of white blood cells.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0001367,,,,,,,2023-07-10T10:13:56Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0034939,,Purulent synovial fluid,,HP:0034939,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0100909,Sclerosis of the proximal phalanx of the 3rd finger,Increased bone density in innermost bone of the middle finger,,false,,,http://purl.obolibrary.org/obo/HP_0100917|http://purl.obolibrary.org/obo/HP_0100919,,,,UMLS:C4021933,,,,,Increased bone density in innermost bone of the middle finger,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0100917|http://purl.obolibrary.org/obo/HP_0100919,,,,,,,,,,,,,,,,,,HP:0100909,,Sclerosis of the proximal phalanx of the 3rd finger,,HP:0100909,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0000568,Microphthalmia,Decreased size of eyeball|Decreased size of globe of eye|Microphthalmos|Abnormally small globe of eye|Abnormally small eyeball|Nanophthalmos,A developmental anomaly characterized by abnormal smallness of one or both eyes.,false,,,http://purl.obolibrary.org/obo/HP_0008056|http://purl.obolibrary.org/obo/HP_0100887,,,,MSH:D008850|UMLS:C4280625|Fyler:4877|UMLS:C4280808|SNOMEDCT_US:204108000|SNOMEDCT_US:61142002|UMLS:C0026010,A developmental anomaly characterized by abnormal smallness of one or both eyes.,,HP:0007996,Decreased size of eyeball|Decreased size of globe of eye,Microphthalmos|Abnormally small globe of eye|Abnormally small eyeball,,,human_phenotype,Nanophthalmos,,http://purl.obolibrary.org/obo/HP_0008056|http://purl.obolibrary.org/obo/HP_0100887,,,,,,,,,,,,,,,,,,HP:0000568,,Microphthalmia,,HP:0000568,http://purl.obolibrary.org/obo/hp.obo#hposlim_core,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0012064,Unicameral bone cyst,,A benign fluid filled simple cyst of bone filled with serous fluid.,false,,,http://purl.obolibrary.org/obo/HP_0012062,,,,SNOMEDCT_US:203467005|SNOMEDCT_US:112643007|UMLS:C4082185,A benign fluid filled simple cyst of bone filled with serous fluid.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0012062,,,,,,,,,,,,,https://orcid.org/0000-0002-6996-5279,,,2012-08-03T02:42:14Z,,HP:0012064,,Unicameral bone cyst,,HP:0012064,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0009505,Enlarged epiphysis of the distal phalanx of the 2nd finger,Enlarged end part of the outermost bone of the index finger,Abnormally large size of the epiphysis located at the proximal end of the distal phalanx of the 2nd finger with respect to age-dependent norms.,false,,,http://purl.obolibrary.org/obo/HP_0010249|http://purl.obolibrary.org/obo/HP_0009491|http://purl.obolibrary.org/obo/HP_0009499,,,,UMLS:C4024325,Abnormally large size of the epiphysis located at the proximal end of the distal phalanx of the 2nd finger with respect to age-dependent norms.,,,,Enlarged end part of the outermost bone of the index finger,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0010249|http://purl.obolibrary.org/obo/HP_0009491|http://purl.obolibrary.org/obo/HP_0009499,,,,,,,,,,,,,https://orcid.org/0009-0006-4530-3154,,,2009-01-16T01:11:04Z,,HP:0009505,,Enlarged epiphysis of the distal phalanx of the 2nd finger,,HP:0009505,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0001410,Decreased liver function,"Liver dysfunction|Decreased liver function|Liver dysfunction, mild|Hepatopathy",Reduced ability of the liver to perform its functions.,false,,,http://purl.obolibrary.org/obo/HP_0025155,,,,UMLS:C0086565|UMLS:C3279149|SNOMEDCT_US:75183008|SNOMEDCT_US:77981007|UMLS:C0232744|MSH:D008107,Reduced ability of the liver to perform its functions.,,HP:0006570|HP:0005228|HP:0004393,,Liver dysfunction|Decreased liver function,,,human_phenotype,"Liver dysfunction, mild|Hepatopathy",,http://purl.obolibrary.org/obo/HP_0025155,,,,,,,,,,,,,,,,,,HP:0001410,,Decreased liver function,,HP:0001410,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0034770,Lumbar hypolordosis,Reduced lumbar lordosis,Flattening of a curve in the spine in the lumbar (lower back) region.,false,,,http://purl.obolibrary.org/obo/HP_0010674,,,,,Flattening of a curve in the spine in the lumbar (lower back) region.,,,,Reduced lumbar lordosis,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0010674,,,,,,,2023-06-04T11:01:55Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0034770,,Lumbar hypolordosis,,HP:0034770,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0031704,Abnormal ear physiology,,Any functional anomaly of the ear.,false,,,http://purl.obolibrary.org/obo/HP_0000598,,,,,Any functional anomaly of the ear.,,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0000598,,,,,,,2017-12-18T00:20:24Z,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0031704,,Abnormal ear physiology,,HP:0031704,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005448,HP_0005448,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0005448,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0001363,
http://purl.obolibrary.org/obo/HP_0004492,Widely patent fontanelles and sutures,Widely patent fontanels and sutures,An abnormally increased width of the cranial fontanelles and sutures.|This term indicates that both the fontanelles and the sutures are widely patent and thus represents a severe form of delay in closure of the fontanelles/sutures.,false,,,http://purl.obolibrary.org/obo/HP_0000239|http://purl.obolibrary.org/obo/HP_0010537,,,,UMLS:C1849300,An abnormally increased width of the cranial fontanelles and sutures.,,HP:0005492|HP:0002646,,Widely patent fontanels and sutures,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0000239|http://purl.obolibrary.org/obo/HP_0010537,,,,,,,,,,,,,,,,,,HP:0004492,This term indicates that both the fontanelles and the sutures are widely patent and thus represents a severe form of delay in closure of the fontanelles/sutures.,Widely patent fontanelles and sutures,,HP:0004492,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0005503,HP_0005503,,,true,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,true,HP:0005503,,,,,,,,,,,http://purl.obolibrary.org/obo/HP_0001878,
http://purl.obolibrary.org/obo/HP_0011102,Ileal atresia,,"An abnormal closure, or atresia of the tubular structure of the ileum.",false,,,http://purl.obolibrary.org/obo/HP_0001549|http://purl.obolibrary.org/obo/HP_0011100,,,,UMLS:C0266176|SNOMEDCT_US:25896009,"An abnormal closure, or atresia of the tubular structure of the ileum.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0001549|http://purl.obolibrary.org/obo/HP_0011100,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,2011-06-04T09:22:34Z,,HP:0011102,,Ileal atresia,,HP:0011102,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0500266,"Decreased proportion of CD8-positive, alpha-beta TEMRA T cells","Decreased proportion effector memory CD8-positive, alpha-beta T cells, terminally differentiated","An decreased proportion of CD8-positive, alpha-beta effector memory RA TEMRA T cells compared to the total number of T cells in the blood. These cells have the phenotype CD45RA-positive, CD45RO-negative, and CCR7-negative.",false,,,http://purl.obolibrary.org/obo/HP_0020177|http://purl.obolibrary.org/obo/HP_0410385,,,,,"An decreased proportion of CD8-positive, alpha-beta effector memory RA TEMRA T cells compared to the total number of T cells in the blood. These cells have the phenotype CD45RA-positive, CD45RO-negative, and CCR7-negative.",,,,"Decreased proportion effector memory CD8-positive, alpha-beta T cells, terminally differentiated",,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0020177|http://purl.obolibrary.org/obo/HP_0410385,,,,,,,2020-05-15T19:36:00Z,,,,,,https://orcid.org/0000-0001-7941-2961,,,,,HP:0500266,,"Decreased proportion of CD8-positive, alpha-beta TEMRA T cells",,HP:0500266,,,,,,,,,,,,
http://purl.obolibrary.org/obo/HP_0032644,Renal interstitial deposits,,"Abnormal accumulation of a metabolite, protein, or protein-derived substance in the interstitial region of the kidney.",false,,,http://purl.obolibrary.org/obo/HP_0032581,,,,,"Abnormal accumulation of a metabolite, protein, or protein-derived substance in the interstitial region of the kidney.",,,,,,,human_phenotype,,,http://purl.obolibrary.org/obo/HP_0032581,,,,,,,,,,,,,https://orcid.org/0000-0002-0736-9199,,,,,HP:0032644,,Renal interstitial deposits,,HP:0032644,,,,,,,,,,,,
